numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,1,2019-01-15 10:50:04+00:00,CLAUDIO CAJADO,PP,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,39.51,0.00,39.51
2019,1,2019-01-15 10:49:37+00:00,LUIZ CARLOS HAULY,PSDB,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,466.23,0.00,466.23
2019,1,2019-01-15 00:00:00+00:00,DANILO FORTE,PSDB,CE,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,1348.49,0.00,1348.49
2019,1,2019-01-15 00:00:00+00:00,DANILO FORTE,PSDB,CE,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,415.94,0.00,415.94
2019,1,2019-01-15 00:00:00+00:00,MARIA HELENA,MDB,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,18412009000175,CARLOS G CARVALHO N E NUNES TURISMO,13312.60,0.00,13312.60
2019,1,2019-01-15 00:00:00+00:00,MARIA HELENA,MDB,RR,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1829.39,0.00,1829.39
2019,1,2019-01-15 00:00:00+00:00,NORMA AYUB,DEM,ES,SERVIÇOS POSTAIS,32398877000179,SPECIAL SERVICOS POSTAIS LTDA,56.40,0.00,56.40
2019,1,2019-01-15 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,08164516000183,Aurora Confeitaria Ltda.,65.00,0.00,65.00
2019,1,2019-01-15 00:00:00+00:00,JÚLIA MARINHO,PSC,PA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,62650122000180,LANCHONETE GALO REI LTDA,14.00,0.00,14.00
2019,1,2019-01-15 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,37130481000160,SAO JOAO POSTOS DE ABASTECIMENTO E SERVICOS LTDA,110.01,0.00,110.01
2019,1,2019-01-15 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,06098111000169,TUDO DE BOM COMERCIO DE ALIMENTOS LTDA,89.65,0.00,89.65
2019,1,2019-01-15 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,655.00,0.00,655.00
2019,1,2019-01-15 00:00:00+00:00,ARLINDO CHINAGLIA,PT,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,314.00,0.00,314.00
2019,1,2019-01-15 00:00:00+00:00,CELSO RUSSOMANNO,PRB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,62237409000183,POSTO DE SERVICO MUNDO NOVO LTDA,200.07,0.00,200.07
2019,1,2019-01-15 00:00:00+00:00,OSMAR SERRAGLIO,PP,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,04047801000163,M H D SALVADORI CIA LTDA,51.90,0.00,51.90
2019,1,2019-01-15 00:00:00+00:00,OSMAR SERRAGLIO,PP,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10745391000127,HOTEL SUMATRA EIRELI,173.20,0.00,173.20
2019,1,2019-01-15 00:00:00+00:00,RUBENS BUENO,PPS,PR,COMBUSTÍVEIS E LUBRIFICANTES.,10571343000160,RMZ FUKAMI COMERCIO DE COMBUSTIVEIS LTDA ME,150.66,0.00,150.66
2019,1,2019-01-15 00:00:00+00:00,RUBENS BUENO,PPS,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,65562175000138,EXPRESSO LINE TOUR TRANSPORTES LTDA,2000.00,0.00,2000.00
2019,1,2019-01-15 00:00:00+00:00,POMPEO DE MATTOS,PDT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,93489243002089,COML. BUFFON COMB. E TRANSP. LTDA. - POSTO 20,200.03,0.00,200.03
2019,1,2019-01-15 00:00:00+00:00,POMPEO DE MATTOS,PDT,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",86862224000128,SAN ISIDRO HOTELARIA E TURISMO LTDA - EPP,230.00,0.00,230.00
2019,1,2019-01-15 00:00:00+00:00,IVAN VALENTE,PSOL,SP,COMBUSTÍVEIS E LUBRIFICANTES.,60597713000106,MIRANDOPOLIS AUTO POSTO LTDA,50.00,0.00,50.00
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09191336000153,CONCESSIONARIA SPMAR,3.40,0.00,3.40
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02415408000150,CONC. RODOVIA DO OESTE DE SÃO PAULO S/A,4.20,0.00,4.20
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02415408000150,CONC. RODOVIA DO OESTE DE SÃO PAULO S/A,4.20,0.00,4.20
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00861626000192,CONCESSIONARIA DA RODOVIA PRESIDENTE DUTRA S/A,3.70,0.00,3.70
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09191336000153,CONCESSIONARIA SPMAR,2.50,0.00,2.50
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,517.84,0.00,517.84
2019,1,2019-01-15 00:00:00+00:00,JORGE TADEU MUDALEN,DEM,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1693.39,0.00,1693.39
2019,1,2019-01-15 00:00:00+00:00,NELSON MARQUEZELLI,PTB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,37063328001309,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,120.77,0.00,120.77
2019,1,2019-01-15 00:00:00+00:00,NELSON MARQUEZELLI,PTB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,11647966000131,POSTO DE SERVICOS BETEL LTDA,34.00,0.00,34.00
2019,1,2019-01-15 00:00:00+00:00,NELSON MARQUEZELLI,PTB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,140.00,0.00,140.00
2019,1,2019-01-15 00:00:00+00:00,NELSON MARQUEZELLI,PTB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,145.00,0.00,145.00
2019,1,2019-01-15 00:00:00+00:00,NELSON MARQUEZELLI,PTB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,152.16,0.00,152.16
2019,1,2019-01-15 00:00:00+00:00,SILVIO TORRES,PSDB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,17446729000199,LUIZ ANTONIO SUNIGA DOS SANTOS,500.00,150.00,350.00
2019,1,2019-01-15 00:00:00+00:00,ANTONIO CARLOS MENDES THAME,PV,SP,TELEFONIA,76535764000143,Oi S.A,144.65,3.78,140.87
2019,1,2019-01-15 00:00:00+00:00,ANTONIO CARLOS MENDES THAME,PV,SP,SERVIÇOS POSTAIS,02605360000142,JACEMAX EPP LTDA,30.05,0.00,30.05
2019,1,2019-01-15 00:00:00+00:00,JÚLIO DELGADO,PSB,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",06794783000109,COOPERFINS,122.00,0.00,122.00
2019,1,2019-01-15 00:00:00+00:00,DILCEU SPERAFICO,PP,PR,TELEFONIA,05423963000111,OI MÓVEL SA,302.65,0.00,302.65
2019,1,2019-01-15 00:00:00+00:00,DILCEU SPERAFICO,PP,PR,TELEFONIA,02558157000162,Telefônica Brasil S. A. VIVO,429.78,0.00,429.78
2019,1,2019-01-15 00:00:00+00:00,DILCEU SPERAFICO,PP,PR,TELEFONIA,02558157000162,Telefônica Brasil S. A. VIVO,370.19,0.00,370.19
2019,1,2019-01-15 00:00:00+00:00,HERMES PARCIANELLO,MDB,PR,COMBUSTÍVEIS E LUBRIFICANTES.,27169700000160,AUTO POSTO CRIOLO LTDA,176.47,0.00,176.47
2019,1,2019-01-15 00:00:00+00:00,LUIZ CARLOS HAULY,PSDB,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***25342***,AKEBER PATRICIA MAUAD DE OLIVEIRA,4500.00,0.00,4500.00
2019,1,2019-01-15 00:00:00+00:00,SÉRGIO BRITO,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,757.98,0.00,757.98
2019,1,2019-01-15 00:00:00+00:00,DARCÍSIO PERONDI,MDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,210.28,0.00,210.28
2019,1,2019-01-15 00:00:00+00:00,DARCÍSIO PERONDI,MDB,RS,TELEFONIA,76535764000143,Oi S.A,100.25,0.00,100.25
2019,1,2019-01-15 00:00:00+00:00,WLADIMIR COSTA,SOLIDARIEDADE,PA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1319.17,0.00,1319.17
2019,1,2019-01-15 00:00:00+00:00,ZÉ GERALDO,PT,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,09076307000140,CARVALHO GOMES & GOMES LTDA,8400.00,0.00,8400.00
2019,1,2019-01-15 00:00:00+00:00,VALDIR COLATTO,MDB,SC,COMBUSTÍVEIS E LUBRIFICANTES.,07614869000175,COMERCIO DE COMBUSTIVEIS CALHANDRA LTDA,100.00,0.00,100.00
2019,1,2019-01-15 00:00:00+00:00,VALDIR COLATTO,MDB,SC,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,150.83,0.00,150.83
2019,1,2019-01-15 00:00:00+00:00,VALDIR COLATTO,MDB,SC,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,100.00,0.00,100.00
2019,1,2019-01-15 00:00:00+00:00,VALDIR COLATTO,MDB,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,13009877000195,SINAL ALUGUEL DE VEICULOS LTDA,2500.00,0.00,2500.00
2019,1,2019-01-15 00:00:00+00:00,LUIZ COUTO,PT,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,01443988000126,LOCACENTER - Locadora de Automóveis Ltda.,2200.00,0.00,2200.00
2019,1,2019-01-15 00:00:00+00:00,LUIZ COUTO,PT,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,01443988000126,LOCACENTER - Locadora de Automóveis Ltda.,2700.00,0.00,2700.00
2019,1,2019-01-15 00:00:00+00:00,MAURÍCIO QUINTELLA LESSA,PR,AL,COMBUSTÍVEIS E LUBRIFICANTES.,00108670000207,JARJOUR VEICULOS E PETROLEO LIMITADA,150.00,0.00,150.00
2019,1,2019-01-15 00:00:00+00:00,MAURÍCIO QUINTELLA LESSA,PR,AL,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23721017000133,"T2 COMUNICACAO, VIDEO E PRODUCOES EIRELI - EPP",20000.00,0.00,20000.00
2019,1,2019-01-15 00:00:00+00:00,MAURÍCIO QUINTELLA LESSA,PR,AL,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,976.39,0.00,976.39
2019,1,2019-01-15 00:00:00+00:00,ALICE PORTUGAL,PCdoB,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,877.39,0.00,877.39
2019,1,2019-01-15 00:00:00+00:00,DANIEL ALMEIDA,PCdoB,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15139629000194,Coelba Grupo Neoenergia,169.47,11.41,158.06
2019,1,2019-01-15 00:00:00+00:00,DANIEL ALMEIDA,PCdoB,BA,TELEFONIA,05423963015305,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,546.27,15.42,530.85
2019,1,2019-01-15 00:00:00+00:00,DANIEL ALMEIDA,PCdoB,BA,TELEFONIA,05423963015305,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,420.02,9.55,410.47
2019,1,2019-01-15 00:00:00+00:00,GIOVANNI QUEIROZ,PDT,PA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,644.17,0.00,644.17
2019,1,2019-01-15 00:00:00+00:00,JOSÉ PRIANTE,MDB,PA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23721017000133,"T2 COMUNICACAO, VIDEO E PRODUCOES EIRELI - EPP",15000.00,0.00,15000.00
2019,1,2019-01-15 00:00:00+00:00,JOSÉ CARLOS ARAÚJO,PR,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,18477203000139,RESTAURANTE SANTA CLARA LTDA:18477203000139,40.44,0.00,40.44
2019,1,2019-01-15 00:00:00+00:00,JOSIAS GOMES,PT,BA,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,732.15,0.00,732.15
2019,1,2019-01-15 00:00:00+00:00,JOSIAS GOMES,PT,BA,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,621.17,0.00,621.17
2019,1,2019-01-15 00:00:00+00:00,JOSIAS GOMES,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,05918029000170,POSTO DE SERVICOS RIBEIRO LTDA,197.68,0.00,197.68
2019,1,2019-01-15 00:00:00+00:00,MÁRIO HERINGER,PDT,MG,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,2156.39,0.00,2156.39
2019,1,2019-01-15 00:00:00+00:00,MÁRIO HERINGER,PDT,MG,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,727.17,0.00,727.17
2019,1,2019-01-15 00:00:00+00:00,MÁRIO HERINGER,PDT,MG,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1830.17,0.00,1830.17
2019,1,2019-01-15 00:00:00+00:00,REGINALDO LOPES,PT,MG,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,990.44,0.00,990.44
2019,1,2019-01-15 00:00:00+00:00,MARINHA RAUPP,MDB,RO,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,2197.25,0.00,2197.25
2019,1,2019-01-15 00:00:00+00:00,FREIRE JÚNIOR,MDB,TO,COMBUSTÍVEIS E LUBRIFICANTES.,00647440000135,AUTO SHOPPING QL 06 COM. DE DER. DE PETROLEO LTDA,243.84,0.00,243.84
2019,1,2019-01-15 00:00:00+00:00,ANTONIO BALHMANN,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,190.21,0.00,190.21
2019,1,2019-01-15 00:00:00+00:00,MARCUS VICENTE,PP,ES,COMBUSTÍVEIS E LUBRIFICANTES.,08052109000184,POSTO DE COMBUSTIVEL GOLFINHO LTDA,213.04,0.00,213.04
2019,1,2019-01-15 00:00:00+00:00,MARCUS VICENTE,PP,ES,COMBUSTÍVEIS E LUBRIFICANTES.,23036853000189,POSTO PEDRA BRANCA III LTDA,193.18,0.00,193.18
2019,1,2019-01-15 00:00:00+00:00,LEONARDO PICCIANI,MDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00314831000138,POSTO ITAMARATY LTDA,200.00,0.00,200.00
2019,1,2019-01-15 00:00:00+00:00,CARLOS SAMPAIO,PSDB,SP,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,900.39,0.00,900.39
2019,1,2019-01-15 00:00:00+00:00,CARLOS SAMPAIO,PSDB,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,806.39,0.00,806.39
2019,1,2019-01-15 00:00:00+00:00,GILBERTO NASCIMENTO,PSC,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,3140.56,0.00,3140.56
2019,1,2019-01-15 00:00:00+00:00,GILBERTO NASCIMENTO,PSC,SP,TELEFONIA,02558157000162,TELEFONICA BRASIL S.A.,78.54,0.00,78.54
2019,1,2019-01-15 00:00:00+00:00,JOSÉ MENTOR,PT,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,8.77,0.00,8.77
2019,1,2019-01-15 00:00:00+00:00,JOSÉ MENTOR,PT,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,314.00,0.00,314.00
2019,1,2019-01-15 00:00:00+00:00,JOSÉ MENTOR,PT,SP,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1733.39,0.00,1733.39
2019,1,2019-01-15 00:00:00+00:00,VICENTINHO,PT,SP,SERVIÇOS POSTAIS,58122649000165,Pif Assessoria Comercial LTDA-EPP,31.40,0.00,31.40
2019,1,2019-01-15 00:00:00+00:00,VICENTE ARRUDA,PR,CE,COMBUSTÍVEIS E LUBRIFICANTES.,11006687000199,Posto Via Sul,200.00,0.00,200.00
2019,1,2019-01-15 00:00:00+00:00,VICENTE ARRUDA,PR,CE,COMBUSTÍVEIS E LUBRIFICANTES.,11006687000199,Posto Via Sul,914.50,0.00,914.50
2019,1,2019-01-15 00:00:00+00:00,VICENTE ARRUDA,PR,CE,COMBUSTÍVEIS E LUBRIFICANTES.,11006687000199,Posto Via Sul,191.14,0.00,191.14
2019,1,2019-01-15 00:00:00+00:00,VICENTE ARRUDA,PR,CE,COMBUSTÍVEIS E LUBRIFICANTES.,11006687000199,Posto Via Sul,285.42,0.00,285.42
2019,1,2019-01-15 00:00:00+00:00,PAES LANDIM,PTB,PI,COMBUSTÍVEIS E LUBRIFICANTES.,26946843000179,POSTO MURALHA,1726.18,0.00,1726.18
2019,1,2019-01-15 00:00:00+00:00,VANDER LOUBET,PT,MS,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,50.00,0.00,50.00
2019,1,2019-01-15 00:00:00+00:00,GIACOBO,PR,PR,COMBUSTÍVEIS E LUBRIFICANTES.,02331276000188,POSTO DAS AMERICAS LTDA,6146.97,146.97,6000.00
2019,1,2019-01-15 00:00:00+00:00,PAULO PIMENTA,PT,RS,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,810.98,0.00,810.98
2019,1,2019-01-15 00:00:00+00:00,MARCONDES GADELHA,PSC,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,03219116000104,SELMA VASCONSELOS SUN EPP,38.80,0.00,38.80
2019,1,2019-01-15 00:00:00+00:00,MARCONDES GADELHA,PSC,PB,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,689.47,0.00,689.47
2019,1,2019-01-15 00:00:00+00:00,MARCONDES GADELHA,PSC,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,730.17,0.00,730.17
2019,1,2019-01-15 00:00:00+00:00,MARCONDES GADELHA,PSC,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,752.39,0.00,752.39
2019,1,2019-01-15 00:00:00+00:00,ANDRÉ DE PAULA,PSD,PE,COMBUSTÍVEIS E LUBRIFICANTES.,00462284000138,AUTO POSTO CARRETEIRO LTDA,192.51,0.00,192.51
2019,1,2019-01-15 00:00:00+00:00,ANDRÉ DE PAULA,PSD,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,05359030000102,COMERCIAL CASA DOS FRIOS LTDA,34.49,0.00,34.49
2019,1,2019-01-15 00:00:00+00:00,JOSÉ ROCHA,PR,BA,TELEFONIA,05423963015305,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,332.47,95.09,237.38
2019,1,2019-01-15 00:00:00+00:00,JOSÉ ROCHA,PR,BA,TELEFONIA,05423963015305,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,360.60,0.00,360.60
2019,1,2019-01-15 00:00:00+00:00,JOSÉ ROCHA,PR,BA,TELEFONIA,05423963015305,OI MOVEL S.A. - EM RECUPERACAO JUDICIAL,282.57,95.09,187.48
2019,1,2019-01-15 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,COMBUSTÍVEIS E LUBRIFICANTES.,26220463000152,ITAPAGIPE COMERCIO DE COMBUSTIVEL LTDA,162.94,0.00,162.94
2019,1,2019-01-15 00:00:00+00:00,JUTAHY JUNIOR,PSDB,BA,TELEFONIA,76535764032690,OI S.A,319.15,0.00,319.15
2019,1,2019-01-15 00:00:00+00:00,NELSON PELLEGRINO,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,02377962000190,COMERCIAL DE COMBUSTIVEIS CIDADE JARDIM LTDA,222.54,0.00,222.54
2019,1,2019-01-15 00:00:00+00:00,NELSON PELLEGRINO,PT,BA,TELEFONIA,02558157000162,Telefônica Brasil S. A. VIVO,454.45,0.00,454.45
2019,1,2019-01-15 00:00:00+00:00,PAULO MAGALHÃES,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,1,2019-01-15 00:00:00+00:00,MILTON MONTI,PR,SP,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,150.00,0.00,150.00
2019,1,2019-01-15 00:00:00+00:00,PEDRO CHAVES,MDB,GO,COMBUSTÍVEIS E LUBRIFICANTES.,37878956000109,POSTO CACIQUE LTDA,225.07,0.00,225.07
2019,1,2019-01-15 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1828.39,0.00,1828.39
2019,1,2019-01-15 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,02558157000162,Telefônica Brasil S. A. VIVO,685.75,0.00,685.75
2019,1,2019-01-15 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,12308662000102,CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA,222.61,0.00,222.61
2019,1,2019-01-15 00:00:00+00:00,STEFANO AGUIAR,PSD,MG,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,284.05,0.00,284.05
2019,1,2019-01-15 00:00:00+00:00,CACÁ LEÃO,PP,BA,SERVIÇOS POSTAIS,34028316480130,ECT CORREIOS,95.00,0.00,95.00
2019,1,2019-01-15 00:00:00+00:00,HERÁCLITO FORTES,DEM,PI,TELEFONIA,05423963014686,OI MÓVEL S/A,123.78,8.92,114.86
2019,1,2019-01-15 00:00:00+00:00,HERÁCLITO FORTES,DEM,PI,SERVIÇOS POSTAIS,57865834000187,ECT - EMP. BRAS. DE CORREIOS E TELEGRÁFOS,31.40,0.00,31.40
2019,1,2019-01-15 00:00:00+00:00,JOÃO MARCELO SOUZA,MDB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,35196823000380,NICOLAU DERIVADOS DE PETROLEO(03),149.20,0.00,149.20
2019,1,2019-01-15 00:00:00+00:00,VALMIR PRASCIDELLI,PT,SP,SERVIÇOS POSTAIS,96500426000183,ASV ASSESSORIA E SERVICOS EIRELI,31.40,0.00,31.40
2019,1,2019-01-15 00:00:00+00:00,PEDRO PAULO,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,3324.56,0.00,3324.56
2019,1,2019-01-15 00:00:00+00:00,MARCO MAIA,PT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,87091997000110,ABAST FARROUPILHA LTDA,192.29,0.00,192.29
2019,1,2019-01-15 00:00:00+00:00,ANDRÉ FIGUEIREDO,PDT,CE,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,633.39,0.00,633.39
2019,1,2019-01-15 00:00:00+00:00,EDMILSON RODRIGUES,PSOL,PA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,828.27,0.00,828.27
2019,1,2019-01-15 00:00:00+00:00,BETO FARO,PT,PA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,2061.39,0.00,2061.39
2019,1,2019-01-15 00:00:00+00:00,VALADARES FILHO,PSB,SE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13108089000156,ASSOCIAÇÃO CULTURAL E COMUNITÁRIA DE SIMÃO DIAS,2000.00,0.00,2000.00
2019,1,2019-01-15 00:00:00+00:00,ARNALDO JARDIM,PPS,SP,COMBUSTÍVEIS E LUBRIFICANTES.,15759162000185,PORTAL VILA DAS BELEZAS AUTO POSTO LTDA,125.17,0.00,125.17
2019,1,2019-01-15 00:00:00+00:00,ARNALDO JARDIM,PPS,SP,COMBUSTÍVEIS E LUBRIFICANTES.,66581422000106,POSTO 9 AUTO SERVICE LT,115.82,0.00,115.82
2019,1,2019-01-15 00:00:00+00:00,CARLOS ZARATTINI,PT,SP,COMBUSTÍVEIS E LUBRIFICANTES.,01707872000157,AUTO POSTO VISTA BELLA LTDA,205.98,0.00,205.98
2019,1,2019-01-15 00:00:00+00:00,CARLOS ZARATTINI,PT,SP,SERVIÇOS POSTAIS,00467855000127,EMPRESA DE COMUNICACAO VITAL BRASIL LTDA,56.55,0.00,56.55
2019,1,2019-01-15 00:00:00+00:00,CELSO MALDANER,MDB,SC,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,1098.47,0.00,1098.47
2019,1,2019-01-15 00:00:00+00:00,DÉCIO LIMA,PT,SC,COMBUSTÍVEIS E LUBRIFICANTES.,04542337000181,VIA SUL LTDA,142.38,0.00,142.38
2019,1,2019-01-15 00:00:00+00:00,DÉCIO LIMA,PT,SC,COMBUSTÍVEIS E LUBRIFICANTES.,04542337000181,VIA SUL LTDA,137.79,0.00,137.79
2019,1,2019-01-15 00:00:00+00:00,DÉCIO LIMA,PT,SC,COMBUSTÍVEIS E LUBRIFICANTES.,04542337000181,VIA SUL LTDA,100.02,0.00,100.02
2019,1,2019-01-15 00:00:00+00:00,DÉCIO LIMA,PT,SC,SERVIÇOS POSTAIS,85309664000190,ECT - CORREIOS,87.10,0.00,87.10
2019,1,2019-01-15 00:00:00+00:00,EDIO LOPES,PR,RR,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1695.17,0.00,1695.17
2019,1,2019-01-15 00:00:00+00:00,EDIO LOPES,PR,RR,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,205.00,0.00,205.00
2019,1,2019-01-15 00:00:00+00:00,FÁBIO RAMALHO,MDB,MG,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,980.05,0.00,980.05
2019,1,2019-01-15 00:00:00+00:00,FÁBIO RAMALHO,MDB,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07346501000173,LOCUS ADMINISTRADORA DE IMOVEI,4633.38,5.50,4627.88
